"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.user_id","Input.user_screen_name","Input.text","Answer.sentiment.label","Approve","Reject"
"3SBNLSTU6UTVBRK80U0XG05OQ9VZDQ","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","3OB0CAO74IDF51CZG6M5HY70JMJHYR","A2S5SVMC2CFGNS","Submitted","Wed Apr 03 16:50:09 PDT 2019","Wed Apr 03 16:50:14 PDT 2019","Sat Apr 06 16:50:14 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","7.19865E+17","concerned88","Censorship? NOPE.
""American Booksellers for Free Expression Criticizes #Congressman for Challenging @Amazon on 'Ant… https://t.co/KftZj58V07","Neither"
"3SBNLSTU6UTVBRK80U0XG05OQ9VZDQ","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","3P529IW9KZ9BR6EU219FK5TRUS2FLZ","A2XB53KEGQA0DB","Submitted","Wed Apr 03 16:52:07 PDT 2019","Wed Apr 03 16:52:44 PDT 2019","Sat Apr 06 16:52:44 PDT 2019","","","","37","0% (0/0)","0% (0/0)","0% (0/0)","7.19865E+17","concerned88","Censorship? NOPE.
""American Booksellers for Free Expression Criticizes #Congressman for Challenging @Amazon on 'Ant… https://t.co/KftZj58V07","Pro-vaccine"
"3SBNLSTU6UTVBRK80U0XG05OQ9VZDQ","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","3RANCT1ZVG5OXFP86DFKS2YPSL3BU7","ARUVZL9T2O9I9","Submitted","Wed Apr 03 16:48:41 PDT 2019","Wed Apr 03 16:48:48 PDT 2019","Sat Apr 06 16:48:48 PDT 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","7.19865E+17","concerned88","Censorship? NOPE.
""American Booksellers for Free Expression Criticizes #Congressman for Challenging @Amazon on 'Ant… https://t.co/KftZj58V07","Neither"
"3DTJ4WT8BD303XY8WPBHMIN9QLWZEJ","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","30X31N5D64E3ZSSCBUKOIQWVP6XSAD","A2569U91A7IYZ8","Submitted","Wed Apr 03 16:58:37 PDT 2019","Wed Apr 03 16:58:58 PDT 2019","Sat Apr 06 16:58:58 PDT 2019","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","98465753","RedComet1994","RT @NimkoAli: Can we put children’s rights over idiot anti vaccine parents. I am so sick of people who have nothing but the ability to goog…","Pro-vaccine"
"3DTJ4WT8BD303XY8WPBHMIN9QLWZEJ","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","3CFJTT4SXUEWMCRIZFEQ4XOIF0PI7K","A3ES1SX3DE4UIU","Submitted","Wed Apr 03 16:51:03 PDT 2019","Wed Apr 03 16:51:09 PDT 2019","Sat Apr 06 16:51:09 PDT 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","98465753","RedComet1994","RT @NimkoAli: Can we put children’s rights over idiot anti vaccine parents. I am so sick of people who have nothing but the ability to goog…","Pro-vaccine"
"3DTJ4WT8BD303XY8WPBHMIN9QLWZEJ","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","3H7Z272LX8VNIJ3OG45KWZ7VWYPPLC","A2XB53KEGQA0DB","Submitted","Wed Apr 03 16:59:18 PDT 2019","Wed Apr 03 16:59:34 PDT 2019","Sat Apr 06 16:59:34 PDT 2019","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","98465753","RedComet1994","RT @NimkoAli: Can we put children’s rights over idiot anti vaccine parents. I am so sick of people who have nothing but the ability to goog…","Neither"
"3DTJ4WT8BD303XY8WPBHMIN9QLWZEJ","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","3OHYZ19UGDTO100J4D3FYLMUSHUAOY","A2LO0UR3EOYXJ7","Submitted","Wed Apr 03 16:55:06 PDT 2019","Wed Apr 03 16:55:09 PDT 2019","Sat Apr 06 16:55:09 PDT 2019","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","98465753","RedComet1994","RT @NimkoAli: Can we put children’s rights over idiot anti vaccine parents. I am so sick of people who have nothing but the ability to goog…","Pro-vaccine"
"3OB6JN3A9QDPDU4U365NDNQJQ64MR2","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","333U7HK6IA38YWCY8A2CGQDEEQHJDQ","A2XB53KEGQA0DB","Submitted","Wed Apr 03 16:55:09 PDT 2019","Wed Apr 03 16:55:48 PDT 2019","Sat Apr 06 16:55:48 PDT 2019","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","4724118518","prntpsts","Anti-vaxxers appear to be losing ground in the online vaccine debate - https://t.co/a0BsdYwfni https://t.co/aZ5WMBVFTX","Anti-vaccine"
"3OB6JN3A9QDPDU4U365NDNQJQ64MR2","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","3A1COHJ8NKJ0QVLH32OBILJYQ7GH8D","A2MXU4AJ94ZYPU","Submitted","Wed Apr 03 16:47:52 PDT 2019","Wed Apr 03 16:47:57 PDT 2019","Sat Apr 06 16:47:57 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","4724118518","prntpsts","Anti-vaxxers appear to be losing ground in the online vaccine debate - https://t.co/a0BsdYwfni https://t.co/aZ5WMBVFTX","Anti-vaccine"
"3OB6JN3A9QDPDU4U365NDNQJQ64MR2","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","3C5W7UE9CGECXAN027GGQP8NY2OMXZ","A2569U91A7IYZ8","Submitted","Wed Apr 03 16:59:37 PDT 2019","Wed Apr 03 16:59:43 PDT 2019","Sat Apr 06 16:59:43 PDT 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","4724118518","prntpsts","Anti-vaxxers appear to be losing ground in the online vaccine debate - https://t.co/a0BsdYwfni https://t.co/aZ5WMBVFTX","Pro-vaccine"
"3OB6JN3A9QDPDU4U365NDNQJQ64MR2","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","3HL8HNGX46PGQ4DLD46PFW2WUYL9FW","A3ES1SX3DE4UIU","Submitted","Wed Apr 03 16:50:37 PDT 2019","Wed Apr 03 16:50:41 PDT 2019","Sat Apr 06 16:50:41 PDT 2019","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","4724118518","prntpsts","Anti-vaxxers appear to be losing ground in the online vaccine debate - https://t.co/a0BsdYwfni https://t.co/aZ5WMBVFTX","Neither"
"3OB6JN3A9QDPDU4U365NDNQJQ64MR2","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","3JPSL1DZ5TN6JF073Y32JWMP27PANJ","A2LO0UR3EOYXJ7","Submitted","Wed Apr 03 16:55:00 PDT 2019","Wed Apr 03 16:55:05 PDT 2019","Sat Apr 06 16:55:05 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","4724118518","prntpsts","Anti-vaxxers appear to be losing ground in the online vaccine debate - https://t.co/a0BsdYwfni https://t.co/aZ5WMBVFTX","Pro-vaccine"
"3OB6JN3A9QDPDU4U365NDNQJQ64MR2","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","3RGU30DZTBWB2QIBL31FZG08N49JM8","ASZ3UX87F8EEQ","Submitted","Wed Apr 03 16:56:23 PDT 2019","Wed Apr 03 16:56:51 PDT 2019","Sat Apr 06 16:56:51 PDT 2019","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","4724118518","prntpsts","Anti-vaxxers appear to be losing ground in the online vaccine debate - https://t.co/a0BsdYwfni https://t.co/aZ5WMBVFTX","Pro-vaccine"
"3OB6JN3A9QDPDU4U365NDNQJQ64MR2","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","3ZV9H2YQQEVWMOA0MKFFS7LAP913W7","A2S5SVMC2CFGNS","Submitted","Wed Apr 03 16:49:29 PDT 2019","Wed Apr 03 16:49:34 PDT 2019","Sat Apr 06 16:49:34 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","4724118518","prntpsts","Anti-vaxxers appear to be losing ground in the online vaccine debate - https://t.co/a0BsdYwfni https://t.co/aZ5WMBVFTX","Pro-vaccine"
"3VP28W7DUN8S9BY4R0VN40892MBZF1","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","31JLPPHS2VIOHF1YVYO5BD8OM723OV","ARUVZL9T2O9I9","Submitted","Wed Apr 03 16:48:32 PDT 2019","Wed Apr 03 16:48:41 PDT 2019","Sat Apr 06 16:48:41 PDT 2019","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","3269624599","utrgv_","This anti-vaccine BS better not be creepy into UTRGV. It’s bad enough putting up with the anti-deodorant crowd  https://t.co/6ZgPFLtjKQ","Pro-vaccine"
"3VP28W7DUN8S9BY4R0VN40892MBZF1","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","33M4IA01QHP3UQ0S7FCXCO2X4PNRXS","A2569U91A7IYZ8","Submitted","Wed Apr 03 16:57:19 PDT 2019","Wed Apr 03 16:57:27 PDT 2019","Sat Apr 06 16:57:27 PDT 2019","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","3269624599","utrgv_","This anti-vaccine BS better not be creepy into UTRGV. It’s bad enough putting up with the anti-deodorant crowd  https://t.co/6ZgPFLtjKQ","Pro-vaccine"
"3VP28W7DUN8S9BY4R0VN40892MBZF1","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","3QHK8ZVMIN6LEP2EXZNJ1F26FUABLD","A2LO0UR3EOYXJ7","Submitted","Wed Apr 03 16:47:35 PDT 2019","Wed Apr 03 16:47:38 PDT 2019","Sat Apr 06 16:47:38 PDT 2019","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","3269624599","utrgv_","This anti-vaccine BS better not be creepy into UTRGV. It’s bad enough putting up with the anti-deodorant crowd  https://t.co/6ZgPFLtjKQ","Pro-vaccine"
"3X52SWXE0XTHC49PPBLFXQTOO7FWCX","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","35H6S234SBO16OIY9LQ49AKHF3Z56Y","A3ES1SX3DE4UIU","Submitted","Wed Apr 03 16:54:27 PDT 2019","Wed Apr 03 16:54:34 PDT 2019","Sat Apr 06 16:54:34 PDT 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","18269630","AnneIsenhower","Anti-vaccine movement is often associated w/repeatedly debunked claim that MMR shot causes autism, but scientists s… https://t.co/kJ3f0SrsTM","Neither"
"3X52SWXE0XTHC49PPBLFXQTOO7FWCX","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","386PBUZZXGLRW80QLR00Z3LJNZJJL6","A2LO0UR3EOYXJ7","Submitted","Wed Apr 03 16:56:19 PDT 2019","Wed Apr 03 16:56:36 PDT 2019","Sat Apr 06 16:56:36 PDT 2019","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","18269630","AnneIsenhower","Anti-vaccine movement is often associated w/repeatedly debunked claim that MMR shot causes autism, but scientists s… https://t.co/kJ3f0SrsTM","Neither"
"3X52SWXE0XTHC49PPBLFXQTOO7FWCX","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","3FTF2T8WLS6I1QZG3TGPJKOWP1B9WU","A2S5SVMC2CFGNS","Submitted","Wed Apr 03 16:52:01 PDT 2019","Wed Apr 03 16:52:06 PDT 2019","Sat Apr 06 16:52:06 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","18269630","AnneIsenhower","Anti-vaccine movement is often associated w/repeatedly debunked claim that MMR shot causes autism, but scientists s… https://t.co/kJ3f0SrsTM","Pro-vaccine"
"3O71U79SRBD1E947IV5S3XVFC8NMSQ","3NQ8A4S0YDOJEP7MG5L7OBL0IWF60W","anti-vaccine analysis","please indicate whether the displayed tweet is anti-vaccine or pro-vaccine or neither.","sentiment, text, vaccine","$1.00","Wed Apr 03 16:39:17 PDT 2019","30","BatchId:230173;OriginalHitTemplateId:921587277;","3600","259200","Wed Apr 10 16:39:17 PDT 2019","","","31N2WW6R9SEUB2O5WV5FOJZAU6BF3L","A2LO0UR3EOYXJ7","Submitted","Wed Apr 03 16:50:44 PDT 2019","Wed Apr 03 16:50:48 PDT 2019","Sat Apr 06 16:50:48 PDT 2019","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","3074176084","NAkseer","Fascinating &amp; eye-opening talk by @PeterHotez from @TexasChildrens about vaccine hesitancy, predatory anti-vaccine… https://t.co/XS0QbSFiD3","Neither"
